Id,Hazard
6,2.7594090501856705
7,5.859926227621497
8,5.511314147116891
9,2.9907742907808337
10,1.670753237930219
11,3.3559783385403725
13,4.287559772630444
14,1.700213893679586
16,2.424247278844083
17,2.4101985079904136
18,4.2459863651253835
20,2.8379134377610664
27,6.130234236575159
28,3.9078540480275774
29,2.44773608714074
30,2.200704282064476
34,3.6333012829533566
35,3.628562804645142
36,2.8987478366200716
37,3.5243588729957893
38,4.98295940843987
40,2.64747131663897
42,3.163707358192323
46,1.2474213841000035
47,3.314149725803608
48,4.452311780469645
49,4.095986715002064
51,4.277327439056654
52,4.878114507643082
53,1.3798583088440084
54,1.6604082445136694
55,2.013584611314832
56,5.203756903234461
57,2.766572254462654
60,5.856312974169277
61,0.6290151086517416
64,5.222965003734989
65,3.442757600121968
66,4.4790057414694635
68,6.516439502287851
70,2.625977404298419
71,2.130115437979005
75,1.4741443584435745
76,3.414792712206754
78,5.310278189020386
80,1.946128582098276
81,5.791631518774408
82,4.128819711199987
83,3.652492847035016
85,2.860656390640512
86,2.65449810572234
87,3.2076735856671674
89,3.222151355808038
90,3.6565489490220275
91,3.8749160247644148
92,3.218830908142803
95,2.2302299854856367
97,5.1748222614327135
99,2.800733238031103
101,3.985635730773776
102,3.557819168242137
103,2.7583050221091425
104,4.074335487367801
107,4.179084775817717
108,4.268349028375389
111,2.0970582659784753
112,5.797851346425882
115,4.3993400933829285
119,2.0644246274605633
121,3.4212973125047657
124,2.2487999087477637
128,3.4406854350193603
130,5.750404503938273
131,4.655873933663272
133,5.475593837079501
134,3.0599730674841403
137,3.384013677251811
138,3.318862589778662
142,5.303799136481918
143,3.87248447347396
144,6.046734326046578
145,4.365349097039245
147,3.040368828315678
148,4.43080966424258
152,2.3024165220403
154,11.529302790337129
158,1.8282980857271272
159,3.3851216585115247
160,4.376636453962189
161,4.324786326825731
164,1.5066180703662877
165,2.557424581474463
166,1.892628336837348
167,2.820460626316406
169,3.0939249577469314
170,4.213862690734799
171,3.9786955864761095
175,1.7902003121492296
177,4.179002231443679
178,2.308545226828034
180,7.9047930629205165
182,3.069152092161031
184,4.737668313539639
185,4.7925377704940635
186,2.3779326664119367
190,3.258695873923547
191,2.9953694395591826
192,1.8355517811296476
195,5.241818947951976
196,3.763489772320935
197,2.4669459605385624
198,3.2709324183884605
199,6.927749288652417
200,2.874749804655154
204,2.4236941519796273
205,3.4068335872049405
207,1.66581151493951
208,2.3199579302534095
209,5.178192271769363
211,5.129555239537885
216,4.788532882054558
217,1.9081514354250784
220,3.35932091129346
223,5.1103025181562165
224,4.35370687976354
230,2.463093374049869
232,3.1560129917697872
235,4.98835619305562
236,5.224748233382635
238,2.962100268929932
240,3.427634228172964
242,2.863715140034218
244,2.8692431381590127
245,3.466229697714529
248,3.284832019824871
251,3.0118120380064046
256,3.2381757961207556
258,4.3721161057939275
259,6.325189124869278
261,4.289991181752649
267,3.895947362126368
268,1.3842153045089642
270,4.3761299473373425
272,4.53273497264005
273,2.8306404356608135
275,0.8264066174767467
276,2.2451944411896374
277,3.3209723708525725
279,3.924046812482274
283,3.6344322934035973
284,3.2071268427476203
286,2.414645691726977
287,3.9165092979749065
288,2.275209055660547
289,5.29265577365658
292,3.435201099108083
293,4.239117177163237
295,3.846758158188241
297,2.5083264232177394
301,4.181757389713327
303,2.050038766474074
304,2.501130758024711
305,2.301704015185619
308,2.897147345717959
309,2.4514494956141615
313,4.816650365067465
314,3.037315969814141
315,3.031311518617858
316,1.5599596934645963
318,4.139255297094725
320,4.575628677340368
324,4.154150058461602
325,1.9723935668547024
326,2.0202267170789128
327,2.8800915067807416
328,6.959047182294375
332,3.749063031456647
333,5.055376911588906
336,2.930156134446502
339,3.3461874868080823
340,2.4930503179611727
342,3.009617839514824
344,4.663374045140512
345,3.972080603304967
346,3.378627414906226
349,4.457901654065343
353,4.743234085619022
355,3.5097097377546986
360,2.5229195050552504
363,2.9273276309341214
366,2.9428573030148617
