Id,Hazard
6,5.360472679138184
7,10.594093322753906
8,12.257498741149902
9,6.621607303619385
10,4.796226978302002
11,6.559866428375244
13,8.415376663208008
14,4.8481645584106445
16,5.497026443481445
17,5.321361541748047
18,8.897981643676758
20,5.867650508880615
27,12.054220199584961
28,8.393402099609375
29,4.652012825012207
30,5.515935897827148
34,5.33544397354126
35,7.003309726715088
36,6.72789192199707
37,6.086177349090576
38,5.812802314758301
40,5.8908867835998535
42,7.600660800933838
46,6.377820014953613
47,7.003504276275635
48,8.03935432434082
49,11.730545997619629
51,8.636702537536621
52,8.518436431884766
53,2.879167079925537
54,4.69394588470459
55,4.346957206726074
56,10.302526473999023
57,5.192039966583252
60,8.75762939453125
61,3.3227744102478027
64,9.21717643737793
65,7.280174255371094
66,8.49599838256836
68,9.819021224975586
70,6.099835395812988
71,4.191274642944336
75,4.422264099121094
76,6.735346794128418
78,10.631729125976562
80,5.480189800262451
81,9.414668083190918
82,7.868743419647217
83,7.2364606857299805
85,4.62739372253418
86,4.365065097808838
87,6.254739284515381
89,5.735111713409424
90,7.020820617675781
91,7.3627519607543945
92,7.6132731437683105
95,5.88027811050415
97,8.293221473693848
99,6.070044040679932
101,6.830044269561768
102,7.820629119873047
103,5.6465163230896
104,7.9500203132629395
107,7.695573806762695
108,5.856424808502197
111,4.542501926422119
112,11.002686500549316
115,8.678333282470703
119,5.418946743011475
121,7.2048659324646
124,5.536685466766357
128,9.268869400024414
130,9.316276550292969
131,9.795665740966797
133,9.875591278076172
134,8.067317008972168
137,7.365980625152588
138,7.36354398727417
142,8.997796058654785
143,8.657988548278809
144,12.801260948181152
145,9.022544860839844
147,6.15817403793335
148,9.116968154907227
152,4.443787574768066
154,20.72787094116211
158,4.795693397521973
159,6.5862884521484375
160,8.879651069641113
161,8.454564094543457
164,2.812825918197632
165,5.527181148529053
166,4.457698822021484
167,5.427296161651611
169,6.662505149841309
170,9.058894157409668
171,8.908782005310059
175,4.944220066070557
177,8.11325740814209
178,8.666810989379883
180,12.269733428955078
182,6.732855319976807
184,7.333164691925049
185,9.316784858703613
186,5.910985946655273
190,7.320523262023926
191,6.333847999572754
192,4.4071784019470215
195,9.475193977355957
196,9.450366973876953
197,6.749123573303223
198,7.023286819458008
199,10.645776748657227
200,6.263524055480957
204,5.270159721374512
205,7.660181045532227
207,3.5409231185913086
208,5.455328464508057
209,11.474596977233887
211,11.22593879699707
216,10.37045669555664
217,3.2696540355682373
220,7.467190265655518
223,9.741652488708496
224,8.376660346984863
230,5.7159271240234375
232,6.3707685470581055
235,6.6024298667907715
236,9.02487850189209
238,6.049091339111328
240,4.933522701263428
242,7.120761394500732
244,5.775458335876465
245,6.283636569976807
248,7.110105991363525
251,7.128633975982666
256,6.9975080490112305
258,10.283857345581055
259,9.219892501831055
261,8.668852806091309
267,8.344923973083496
268,6.008497714996338
270,8.444085121154785
272,10.605464935302734
273,4.981382846832275
275,2.7159547805786133
276,4.820420742034912
277,8.933577537536621
279,6.532473087310791
283,7.300832748413086
284,7.501737594604492
286,5.3076043128967285
287,7.4859771728515625
288,4.1083760261535645
289,10.405665397644043
292,6.5707831382751465
293,8.345531463623047
295,7.171063423156738
297,6.375365257263184
301,8.079899787902832
303,5.029930114746094
304,5.628395080566406
305,4.551577568054199
308,6.67868185043335
309,6.802214622497559
313,6.658994197845459
314,8.656404495239258
315,6.717224597930908
316,5.125773906707764
318,8.15764331817627
320,9.162434577941895
324,7.600942611694336
325,4.786217212677002
326,4.580926895141602
327,6.356725692749023
328,10.425149917602539
332,6.753413677215576
333,11.739532470703125
336,5.96816873550415
339,7.0700883865356445
340,8.924625396728516
342,7.019016265869141
344,10.292532920837402
345,6.343124866485596
346,6.730630397796631
349,7.9813947677612305
353,7.978785037994385
355,7.148770332336426
360,5.120237350463867
363,6.517760753631592
366,6.494109153747559
367,5.7739033699035645
369,7.295597553253174
371,10.13528823852539
372,5.77077579498291
374,4.629600524902344
375,4.422802448272705
378,6.243093967437744
379,2.8673293590545654
381,8.139957427978516
382,4.908169746398926
384,5.6590681076049805
385,4.29942512512207
387,7.203406810760498
388,5.081242084503174
389,8.444097518920898
390,7.907515048980713
393,7.758059024810791
394,10.512706756591797
395,6.669926166534424
397,3.7615885734558105
398,8.410622596740723
399,7.857264518737793
403,6.455486297607422
404,5.01737642288208
406,4.59528923034668
407,5.138545513153076
410,3.322638750076294
411,6.518369674682617
412,3.0745973587036133
413,8.276267051696777
417,7.66242790222168
419,6.247412204742432
422,8.619607925415039
425,5.336338043212891
426,7.3732757568359375
427,9.638680458068848
432,6.083290100097656
434,6.481753349304199
437,5.338410377502441
438,5.553508758544922
440,8.91491985321045
441,9.606910705566406
443,3.411234140396118
445,8.135324478149414
447,4.678483009338379
449,5.917451858520508
450,6.4862284660339355
451,6.128409385681152
453,7.665643215179443
455,3.7268781661987305
456,7.955941200256348
459,7.945725917816162
461,5.388250827789307
463,6.51937198638916
466,7.941944122314453
467,6.031763076782227
469,6.469178199768066
470,7.364345073699951
472,8.115342140197754
477,7.063643932342529
481,4.552275657653809
485,7.841941833496094
492,5.878659725189209
494,6.491325855255127
497,6.086036205291748
503,5.730447769165039
504,7.673800468444824
507,9.283953666687012
509,5.972597599029541
511,9.180931091308594
512,6.021240711212158
513,5.362366199493408
